ship_id,callsign,shipname,draught,imo,ais_type_summary,mmsi,speed,avg_speed,destination,distance_to_go,distance_travelled,eta,eta_calc,eta_updated,heading,lon,lat,max_speed,timestamp,utc_seconds,current_location,jenis_alert,track
755327,A8ZL5,GAIL,104,9497505,Cargo,636015239,129,11.9,CN CFD,2107,18,2022-04-07T18:00:00Z,2022-04-07T13:30:00Z,NA,12,1201447,7326004,10.4,2021-10-17T22:21:00Z,49,0101000020E6100000000000C042095E4000000000D44D1D40,ALERT-HLD-ALKI,"LINESTRING(117.5786 -0.2203,117.5786 -0.22033,117.5779 -0.221162,117.5777 -0.221493,117.5776 -0.221435,117.5776 -0.221368,117.5776 -0.221393,117.5775 -0.221322,117.5789 -0.219705,117.5787 -0.220438,117.6157 -0.235178,117.7619 -0.252932,117.8569 -0.253903,117.9844 -0.256527,118.1118 -0.254507,119.02 0.677628,119.02 0.677628)"
755374,A8ZS9,SAIYO,82,9568225,Cargo,636015291,102,10.7,"MATSUSHIMA,JAPAN",2472,20,2022-06-16T00:00:00Z,2022-06-16T22:10:00Z,NA,44,1210629,7270902,9.5,2021-09-04T15:07:00Z,25,0101000020E61000000000008006445E400000006067151D40,ALERT-HLD-ALKI,"LINESTRING(117.5343 0.034492,117.5342 0.034485,117.5386 0.033812,117.5806 -0.00494,117.5805 -0.010138,117.5804 -0.010118,117.5811 -0.009925,117.5928 -0.022705,117.7034 0.03968,117.8097 0.112242,117.9215 0.16841,118.0278 0.219578,118.1801 0.302033,118.3008 0.36669,118.4008 0.421715,118.5429 0.500167,118.667 0.566203,118.9263 0.709595,119.0354 0.788342,119.1563 0.887888,119.2252 1.00046,119.271 1.134397,119.3135 1.280015,119.3366 1.418007,119.3597 1.55856,119.3844 1.69156,119.4081 1.846153,119.4251 1.96685,119.4251 1.96685,119.4852 2.376538,119.4852 2.376538)"
755384,A8ZU6,EDGAR,72,9589621,Cargo,636092721,119,12.8,AU PHE,608,1833,2022-06-03T16:00:00Z,2022-06-03T15:26:00Z,NA,167,1159935,-1025063,13.3,2022-01-08T18:34:00Z,60,0101000020E61000000000008095FF5C40000000A0528024C0,ALERT-ZEROSPEED-ALKI,"LINESTRING(117.5485 -4.608885,117.5421 -4.595857,117.5363 -4.612663,117.5392 -4.615667,117.5436 -4.618052,117.5537 -4.626333,117.5578 -4.629225,117.493 -4.7595,117.4348 -4.862833,117.312 -5.066833,117.312 -5.066833,117.0966 -5.442266,116.958 -5.6921,116.9302 -5.786,116.8465 -6.017833,116.7983 -6.171667,116.7192 -6.316833,116.67 -6.4145,116.67 -6.4145,116.67 -6.4145)"
755384,A8ZU6,EDGAR,72,9589621,Cargo,636092721,119,12.8,AU PHE,608,1833,2022-06-03T16:00:00Z,2022-06-03T15:26:00Z,NA,167,1159935,-1025063,13.3,2022-01-08T18:34:00Z,60,0101000020E61000000000008095FF5C40000000A0528024C0,ALERT-HLD-ALKI,"LINESTRING(119.6503 4.539905,119.6417 4.408834,119.6241 4.25633,119.617 4.151667,119.5992 3.964867,119.5881 3.812448,119.5752 3.663,119.5657 3.53,119.5642 3.515167,119.5406 3.304687,119.5336 3.079475,119.5132 2.927167,119.4914 2.777103,119.471 2.61,119.4555 2.439667,119.4515 2.387667,119.44 2.085,119.4297 1.993833,119.4145 1.832667,119.4013 1.677,119.3793 1.48352,119.3633 1.347833,119.3493 1.171167,119.3452 1.121167,119.3115 0.859377,119.2343 0.554,119.2041 0.408452,119.1699 0.265347,119.147 0.166845,119.147 0.166845)"
755515,D5AZ3,FPMC B JUSTICE,183,9423346,Cargo,636015474,102,11.1,HUH CN,0,727,2022-06-28T12:00:00Z,NA,NA,21,1160597,-7927815,12.4,2021-09-27T09:34:00Z,33,0101000020E610000000000020D2035D400000002015B61FC0,ALERT-HLD-ALKI,"LINESTRING(119.4681 3.34006,119.4335 2.998522,119.346 2.005522,119.329 1.830003,119.3173 1.690912,119.306 1.574765,119.2751 1.274355,119.2751 1.274355,119.2275 0.889847,119.2109 0.797348,119.1725 0.611528,119.1725 0.611528,119.1265 0.345583,118.9869 -0.369392,118.9869 -0.369392,118.9153 -0.740617,118.8923 -0.871897,118.8599 -1.067118,118.8269 -1.239557,118.7916 -1.41277,118.7614 -1.546058,118.7263 -1.703237,118.7263 -1.703237,118.7263 -1.703237)"
755516,D5AZ4,FPMC B KINGDOM,181,9445215,Cargo,636015475,103,11.4,PTK,0,718,2022-06-06T03:00:00Z,NA,NA,11,1201511,7275259,14.4,2021-09-04T15:08:00Z,98,0101000020E6100000000000A0AB095E4000000080DD191D40,ALERT-HLD-ALKI,"LINESTRING(118.8272 -1.273502,118.8549 -1.134443,118.8796 -0.998037,118.9018 -0.86019,118.935 -0.712618,118.96 -0.583333,118.9846 -0.443338,119.0087 -0.30532,119.0217 -0.166243,119.0514 -0.030545,119.0843 0.105562,119.1152 0.244735,119.1509 0.387817,119.176 0.531572,119.1995 0.671307,119.2275 0.806657,119.258 0.955398,119.2735 1.083378,119.2872 1.240393,119.3018 1.366237,119.3175 1.519348,119.3266 1.638055,119.3392 1.791487,119.345 1.866477,119.3646 2.04341,119.3771 2.175732,119.3875 2.321673,119.3984 2.458198,119.4075 2.579682,119.4219 2.753585,119.4377 2.848245,119.4541 3.019232,119.4541 3.019232)"
755549,D5BF5,TW HAMBURG,147,9603520,Cargo,636015512,123,11.6,BAYUQUAN CHINA,3059,1248,2022-06-22T16:00:00Z,2022-06-22T09:11:00Z,NA,16,1200336,6481525,12.1,2021-10-11T15:35:00Z,2,0101000020E61000000000008026025E40000000E014ED1940,ALERT-HLD-ALKI,"LINESTRING(118.6411 -2.277703,118.6411 -2.277703,118.7323 -1.748302,118.7323 -1.748302,119.1146 0.159333,119.1146 0.159333,119.2806 1.043888,119.2833 1.073333,119.3508 1.668278,119.3508 1.668278,119.376 1.961145,119.376 1.961145)"
755550,D5BF6,TW JIANGSU,91,9603532,Cargo,636015513,123,11.3,NIIHAMA,1909,1902,2022-05-01T01:00:00Z,2022-05-01T13:33:00Z,NA,8,1200249,6929413,10.8,2021-09-30T10:16:00Z,32,0101000020E61000000000000098015E4000000000B8B71B40,ALERT-HLD-ALKI,"LINESTRING(119.0042 -0.423653,119.097 0.002882,119.097 0.002882,119.1424 0.205503,119.2094 0.512447,119.292 0.984912,119.3083 1.148667,119.3421 1.499857,119.3725 1.813965,119.3725 1.813965,119.3954 2.039147,119.4435 2.509727,119.4538 2.607877,119.4896 2.994795,119.5078 3.139862,119.5133 3.188542,119.5305 3.383533,119.5352 3.425605,119.5952 4.00898,119.6112 4.133885,119.6112 4.133885)"
755604,YBON2,MANALAGI YASA,107,9238313,Cargo,525100169,4,11.1,ID CILEGON,0,600,2022-06-04T15:30:00Z,NA,NA,275,106108,-5980011,12.8,2021-09-28T09:26:00Z,47,0101000020E610000000000080E9865A400000000088EB17C0,ALERT-BLACKSHIP,"LINESTRING(109.0956 -7.735415,109.0956 -7.73546,109.0956 -7.735563,109.0954 -7.735665,109.0956 -7.737262,109.1232 -7.750937,109.2554 -7.785308,109.3457 -7.807207,109.5316 -7.863914,111.4538 -8.438685,112.7377 -8.527717,112.8148 -8.524749,112.9829 -8.553766,113.068 -8.56,113.1913 -8.57169,113.3154 -8.597138,113.4261 -8.617481,113.5924 -8.651865,113.7872 -8.690984,114.0008 -8.734645,114.0767 -8.74933,114.2037 -8.774937,114.5714 -8.85189,114.6274 -8.870348,114.8592 -8.906252,114.8889 -8.909757,115.0061 -8.904953,115.1445 -8.898711,115.2628 -8.886956,115.3918 -8.875132,115.5367 -8.861649,115.6552 -8.849162,115.6889 -8.814535,115.724 -8.66613,115.7778 -8.540635,115.8401 -8.37046,115.8707 -8.285688,115.9686 -7.988537,116.0303 -7.541285,116.0574 -7.394442,116.0681 -7.283528,116.0826 -7.202012,116.1001 -7.075469,116.1126 -6.98905,116.138 -6.807195,116.159 -6.675082,116.1643 -6.613272,116.1948 -6.411272,116.1948 -6.411272)"
755687,D5CD2,CALI,114,9631101,Cargo,636015667,0,9.3,PEBGA,0,40,2022-06-16T18:00:00Z,NA,NA,57,1038911,1254425,19.2,2021-09-14T11:34:00Z,37,0101000020E6100000000000C007F95940000000002012F43F,ALERT-HLD-ALKI,"LINESTRING(116.9646 -6.461487,114.1292 -5.692423,113.8226 -5.58372,113.7029 -5.542336,113.4564 -5.452142,113.2601 -5.390508,113.0099 -5.270647,112.889 -5.213295,112.6219 -5.101644,112.3412 -4.986145,112.1299 -4.899066,111.9557 -4.815279,111.8005 -4.747503,111.5524 -4.64063,111.4731 -4.608208,111.1691 -4.48286,110.909 -4.367175,110.909 -4.367175,110.909 -4.367175)"
755687,D5CD2,CALI,114,9631101,Cargo,636015667,0,9.3,PEBGA,0,40,2022-06-16T18:00:00Z,NA,NA,57,1038911,1254425,19.2,2021-09-14T11:34:00Z,37,0101000020E6100000000000C007F95940000000002012F43F,ALERT-HLD-ALKI,"LINESTRING(118.9864 -7.21168,118.1069 -6.965092,117.8431 -6.872058,117.643 -6.806273,117.4659 -6.741253,117.1689 -6.635405,116.9831 -6.571165,116.7567 -6.483953,116.6043 -6.436769,116.3778 -6.374198,116.3778 -6.374198)"
755936,D5DS6,WAKAYAMA MARU,90,9633068,Cargo,636015960,115,11.7,CN FAN,2289,760,2022-06-22T00:00:00Z,2022-06-21T07:15:00Z,NA,36,106852,144208,14.5,2021-10-10T16:02:00Z,28,0101000020E61000000000002087B65A4000000080C212F73F,ALERT-HLD-ALKI,"LINESTRING(115.7383 -8.831933,115.7646 -8.714255,115.7978 -8.60526,115.8433 -8.48854,115.8799 -8.378478,115.9049 -8.228655,115.8309 -8.141488,115.792 -8.097385,114.8265 -7.026335,114.7224 -6.923614,114.6835 -6.891318,114.4431 -6.697193,114.4033 -6.665367,114.1223 -6.434397,114.1223 -6.434397,113.3377 -5.89569,113.2041 -5.813225,112.9853 -5.669847,112.9853 -5.669847)"
755816,V7QO5,ELECTRA,134,9661223,Cargo,538007492,117,11.4,BAYUQUAN CHN,2279,1167,2022-06-01T01:00:00Z,2022-06-02T14:15:00Z,NA,359,1196574,349412,14.5,2022-04-23T19:50:00Z,60,0101000020E6100000000000E012EA5D4000000020F5F30B40,ALERT-HLD-ALKI,"LINESTRING(114.8778 -7.073534,114.9639 -7.183632,115.3004 -7.61414,115.4122 -7.762895,115.5877 -7.974575,115.6658 -8.074715,115.7574 -8.191905,115.7574 -8.191905)"
755834,D5DD6,DAYANG CENTURY,130,9491238,Cargo,636015848,136,10.3,ZHENJIANG,2076,815,2022-06-25T08:00:00Z,2022-06-24T05:53:00Z,NA,12,1196929,5206558,12.5,2021-09-28T07:32:00Z,42,0101000020E61000000000008058EC5D400000000084D31440,ALERT-ZEROSPEED-ALKI,"LINESTRING(119.3036 2.084357,119.2897 1.955378,119.2687 1.783708,119.2687 1.783708,119.1917 1.139827,119.1543 0.975397,119.0682 0.826675,119.0401 0.596383,118.9821 0.415807,118.9213 0.229143,118.8926 0.168413,118.8897 0.161725,118.8909 0.142463,118.8932 0.12914,118.8942 0.117323,118.8939 0.108902,118.8933 0.093588,118.892 0.082075,118.8886 0.073515,118.8866 0.070135,118.8784 0.065095,118.8697 0.060833,118.8627 0.056775,118.8519 0.048148,118.8479 0.044463,118.836 0.035868,118.8254 0.024363,118.8199 0.015952,118.8141 0.00747,118.8101 0.002008,118.8101 0.002008)"
755834,D5DD6,DAYANG CENTURY,130,9491238,Cargo,636015848,136,10.3,ZHENJIANG,2076,815,2022-06-25T08:00:00Z,2022-06-24T05:53:00Z,NA,12,1196929,5206558,12.5,2021-09-28T07:32:00Z,42,0101000020E61000000000008058EC5D400000000084D31440,ALERT-HLD-ALKI,"LINESTRING(119.3036 2.084357,119.2897 1.955378,119.2687 1.783708,119.2687 1.783708,119.1917 1.139827,119.1543 0.975397,119.0682 0.826675,119.0401 0.596383,118.9821 0.415807,118.9213 0.229143,118.8926 0.168413,118.8897 0.161725,118.8909 0.142463,118.8932 0.12914,118.8942 0.117323,118.8939 0.108902,118.8933 0.093588,118.892 0.082075,118.8886 0.073515,118.8866 0.070135,118.8784 0.065095,118.8697 0.060833,118.8627 0.056775,118.8519 0.048148,118.8479 0.044463,118.836 0.035868,118.8254 0.024363,118.8199 0.015952,118.8141 0.00747,118.8101 0.002008,118.8101 0.002008)"
755834,D5DD6,DAYANG CENTURY,130,9491238,Cargo,636015848,136,10.3,ZHENJIANG,2076,815,2022-06-25T08:00:00Z,2022-06-24T05:53:00Z,NA,12,1196929,5206558,12.5,2021-09-28T07:32:00Z,42,0101000020E61000000000008058EC5D400000000084D31440,ALERT-HLD-ALKI,"LINESTRING(118.8106 -0.066107,118.8158 -0.068318,118.8233 -0.07177,118.8292 -0.073418,118.8326 -0.07432,118.8233 -0.069952,118.8177 -0.06515,118.8086 -0.058605,118.7996 -0.052987,118.7915 -0.04321,118.7897 -0.031737,118.7191 -0.055595,118.6172 -0.102247,118.5511 -0.117518,118.406 -0.148303,118.3194 -0.163083,118.2129 -0.18063,118.0995 -0.202368,117.9836 -0.23251,117.8263 -0.255812,117.7554 -0.25474,117.6962 -0.252048,117.6348 -0.250228,117.5704 -0.267828,117.5694 -0.27025,117.5694 -0.270213,117.5703 -0.270702,117.5722 -0.270072,117.5722 -0.27001,117.5723 -0.26985,117.5724 -0.269442,117.5724 -0.269442)"
755893,D5DM5,MAGDALENA OLDENDORFF,165,9638044,Cargo,636015916,88,10.6,PORT HEDLAND,651,3204,2022-06-14T18:00:00Z,2022-06-14T17:43:00Z,NA,156,1160912,-1065294,14.8,2021-09-26T12:10:00Z,30,0101000020E610000000000040D6055D40000000204E4E25C0,ALERT-HLD-ALKI,"LINESTRING(119.4079 2.625725,119.329 1.874628,119.3277 1.861982,119.3189 1.75422,119.2856 1.472638,119.2811 1.374897,119.2728 1.292857,119.2603 1.16169,119.2384 0.962368,119.2214 0.881628,119.2023 0.785512,119.179 0.647857,119.1664 0.565813,119.1466 0.442222,119.1137 0.266893,119.1003 0.19808,119.0948 0.167453,119.0653 0.01057,119.0304 -0.182115,119.0244 -0.217953,118.9945 -0.39768,118.8675 -1.104717,118.853 -1.18643,118.853 -1.18643)"
755914,YBCA2,MARINER,76,9178678,Tanker,525003425,107,8.4,ID BPN,286,439,2022-06-18T05:36:00Z,2022-06-17T21:45:00Z,NA,511,1185768,-3676785,10.1,2021-09-28T09:53:00Z,28,0101000020E610000000000040EAA45D40000000400E6A0DC0,ALERT-TRANSHIP,"LINESTRING(116.9756 -1.324642,116.9943 -1.306382,116.9981 -1.31003,117.0111 -1.324813,117.2145 -1.526752,117.2145 -1.526752,117.4752 -1.754955,117.4752 -1.754955,118.5358 -2.665513,118.5498 -2.822672,118.5478 -2.934192,118.5629 -3.597193,118.5686 -3.625183,118.5894 -3.723563,118.613 -3.81827,118.6437 -3.962218,118.8555 -4.878829,118.8555 -4.878829,119.0353 -5.218712,119.0353 -5.218712,119.2104 -5.185467,119.2792 -5.163848,119.3953 -5.06116,119.4203 -5.065681,119.4203 -5.065681)"
755914,YBCA2,MARINER,76,9178678,Tanker,525003425,107,8.4,ID BPN,286,439,2022-06-18T05:36:00Z,2022-06-17T21:45:00Z,NA,511,1185768,-3676785,10.1,2021-09-28T09:53:00Z,28,0101000020E610000000000040EAA45D40000000400E6A0DC0,ALERT-BLACKSHIP,"LINESTRING(114.4548 -7.99158,114.4548 -7.991578,114.4548 -7.991735,114.4545 -7.990645,114.4545 -7.989662,114.4554 -7.98905,114.4558 -7.989035,114.4557 -7.989052,114.456 -7.989127,114.4562 -7.989182,114.456 -7.989185,114.4556 -7.989143,114.4553 -7.989227,114.4548 -7.989368,114.4544 -7.990613,114.4588 -7.993425,114.568 -7.964628,114.693 -7.92417,114.8095 -7.870998,114.9125 -7.807702,115.0223 -7.746267,115.1973 -7.646195,115.6807 -7.365263,115.7184 -7.343852,115.8509 -7.269895,116.0689 -7.13965,116.1733 -7.072148,116.2695 -7.007908,116.4515 -6.902775,116.5658 -6.827563,116.6624 -6.765387,116.8163 -6.669414,116.9691 -6.57271,117.1336 -6.469264,117.1996 -6.428468,118.2907 -5.165133,118.3755 -4.622345,118.3755 -4.622345,118.3922 -4.515493,118.4439 -4.18815,118.4508 -4.150403,118.4623 -4.062563,118.4879 -3.906008,118.5164 -3.737737,118.5427 -3.583165,118.5475 -3.42158,118.5442 -3.258978,118.5454 -3.0966,118.5454 -3.0966)"
755914,YBCA2,MARINER,76,9178678,Tanker,525003425,107,8.4,ID BPN,286,439,2022-06-18T05:36:00Z,2022-06-17T21:45:00Z,NA,511,1185768,-3676785,10.1,2021-09-28T09:53:00Z,28,0101000020E610000000000040EAA45D40000000400E6A0DC0,ALERT-BLACKSHIP,"LINESTRING(114.4552 -7.989592,114.4552 -7.989605,114.4551 -7.989638,114.4552 -7.989568,114.4553 -7.989567,114.4549 -7.989668,114.4546 -7.989624,114.4544 -7.989698,114.4552 -7.989625,114.4553 -7.989685,114.4549 -7.989563,114.455 -7.98956,114.4549 -7.989902,114.4899 -7.97294,114.5322 -7.850972,114.5283 -7.671992,114.3167 -7.60229,114.0708 -7.581318,114.0708 -7.581318,113.9607 -7.613123,113.966 -7.610106,114 -7.594,114.0015 -7.593823,115.5236 -7.31923,116.1218 -7.101557,116.2386 -7.030416,116.368 -6.949914,116.4454 -6.901347,116.5742 -6.819578,116.6981 -6.735167,116.9917 -6.556827,117.0835 -6.474605,117.2541 -6.394608,117.3607 -6.325557,117.4707 -6.255133,117.6167 -6.139562,117.7965 -5.943898,117.7965 -5.943898,118.2604 -5.417145,118.6975 -5.259913,118.6975 -5.259913,119.1602 -5.198005,119.2544 -5.174402,119.3553 -5.091458,119.4204 -5.065647,119.4204 -5.065528,119.4204 -5.065593,119.4204 -5.065642,119.4204 -5.065642)"
755914,YBCA2,MARINER,76,9178678,Tanker,525003425,107,8.4,ID BPN,286,439,2022-06-18T05:36:00Z,2022-06-17T21:45:00Z,NA,511,1185768,-3676785,10.1,2021-09-28T09:53:00Z,28,0101000020E610000000000040EAA45D40000000400E6A0DC0,ALERT-BLACKSHIP,"LINESTRING(114.455 -7.995652,114.455 -7.995652,114.4548 -7.995948,114.4561 -7.99558,114.475 -7.980227,114.3918 -7.619777,114.2139 -7.574533,114.1565 -7.566462,113.9642 -7.610641,113.9814 -7.61026,113.9906 -7.607845,114.1878 -7.582402,114.5723 -7.534465,114.7834 -7.479072,114.7834 -7.479072,115.4457 -7.34251,115.6357 -7.29689,115.6908 -7.284333,115.8167 -7.256617,115.9826 -7.191892,116.09 -7.122092,116.2787 -7.004788,116.3628 -6.952018,116.4926 -6.870193,116.6779 -6.759733,116.9077 -6.611062,116.9077 -6.611062,117.1561 -6.456232,117.187 -6.436588,117.3328 -6.345235,117.4263 -6.288113,118.2162 -5.45156,118.2162 -5.45156,118.4589 -5.329504,118.6964 -5.262787,119.1914 -5.19035,119.1914 -5.19035,119.295 -5.152932,119.3883 -5.06686,119.4204 -5.065637,119.4204 -5.065643,119.4204 -5.065668,119.4204 -5.06561,119.4204 -5.065649,119.4203 -5.065649,119.4203 -5.065649,119.4204 -5.065619,119.4204 -5.065597,119.4204 -5.065597)"
755964,D5DX5,CSAV RIO NEVADO,91,9325180,Cargo,636015994,157,16.6,AU BNE,1692,38,2022-05-27T01:00:00Z,2022-05-26T03:03:00Z,NA,101,1355549,-9651722,18.3,2022-03-05T11:45:00Z,2,0101000020E6100000000000C0C1F1604000000080AE4D23C0,ALERT-HLD-ALKI,"LINESTRING(116.7968 -9.522979,116.6444 -9.435695,116.5121 -9.36339,116.4492 -9.319362,116.086 -9.1296,115.9221 -9.035903,115.7482 -8.930054,115.7288 -8.797642,115.7734 -8.654857,115.8279 -8.49255,115.8888 -8.342755,115.8709 -8.212281,115.8205 -8.159073,115.8205 -8.159073)"
755964,D5DX5,CSAV RIO NEVADO,91,9325180,Cargo,636015994,157,16.6,AU BNE,1692,38,2022-05-27T01:00:00Z,2022-05-26T03:03:00Z,NA,101,1355549,-9651722,18.3,2022-03-05T11:45:00Z,2,0101000020E6100000000000C0C1F1604000000080AE4D23C0,ALERT-HLD-ALKI,"LINESTRING(115.5927 -7.908378,115.5195 -7.821205,115.4163 -7.695348,114.3586 -6.623991,113.5589 -5.972625,113.4557 -5.87387,112.2455 -5.088607,112.2455 -5.088607,111.5687 -4.898213,111.4197 -4.851037,111.3118 -4.802932,111.1437 -4.746123,111.1437 -4.746123)"
755964,D5DX5,CSAV RIO NEVADO,91,9325180,Cargo,636015994,157,16.6,AU BNE,1692,38,2022-05-27T01:00:00Z,2022-05-26T03:03:00Z,NA,101,1355549,-9651722,18.3,2022-03-05T11:45:00Z,2,0101000020E6100000000000C0C1F1604000000080AE4D23C0,ALERT-HLD-ALKI,"LINESTRING(112.2183 -5.17465,113.002 -5.426395,113.2957 -5.533383,113.2957 -5.533383,114.0239 -5.768064,114.11 -5.782065,114.4202 -5.840595,114.6473 -5.85614,114.8853 -5.892615,115.1202 -5.928102,115.3538 -5.931427,115.5455 -5.966828,115.7551 -6.000982,116.0376 -6.044237,116.1301 -6.058855,116.4252 -6.092593,116.7106 -6.1188,116.9336 -6.148823,117.1373 -6.179564,117.3865 -6.227085,117.6104 -6.257528,117.7526 -6.274212,117.9018 -6.285642,118.1219 -6.30995,118.3266 -6.349045,118.3266 -6.349045)"
755964,D5DX5,CSAV RIO NEVADO,91,9325180,Cargo,636015994,157,16.6,AU BNE,1692,38,2022-05-27T01:00:00Z,2022-05-26T03:03:00Z,NA,101,1355549,-9651722,18.3,2022-03-05T11:45:00Z,2,0101000020E6100000000000C0C1F1604000000080AE4D23C0,ALERT-HLD-ALKI,"LINESTRING(117.3277 -6.213902,117.081 -6.171041,116.9459 -6.165205,116.818 -6.149685,116.6864 -6.132767,116.554 -6.115102,116.4568 -6.100487,114.9981 -5.90332,114.9138 -5.894172,114.7332 -5.87674,114.7332 -5.87674,114.3579 -5.821088,114.0691 -5.77776,113.9544 -5.758815,113.6201 -5.655777,113.6201 -5.655777)"
755964,D5DX5,CSAV RIO NEVADO,91,9325180,Cargo,636015994,157,16.6,AU BNE,1692,38,2022-05-27T01:00:00Z,2022-05-26T03:03:00Z,NA,101,1355549,-9651722,18.3,2022-03-05T11:45:00Z,2,0101000020E6100000000000C0C1F1604000000080AE4D23C0,ALERT-HLD-ALKI,"LINESTRING(111.021 -4.735008,111.021 -4.735008,112.4257 -5.21715,112.4257 -5.21715,112.9089 -5.406078,113.2175 -5.516302,113.4122 -5.579447,113.4847 -5.603485,113.9121 -5.751295,114.2034 -5.793036,114.9609 -5.897227,115.0851 -5.915825,115.5298 -5.975492,115.7915 -6.015515,116.0938 -6.052723,116.2379 -6.07169,116.5249 -6.108356,116.7247 -6.14087,116.7247 -6.14087)"
756034,YBVA2,MDM BROMO,68,9384904,Cargo,525125005,1,8.4,BUNATI,0,916,2022-06-17T08:00:00Z,2022-06-17T01:15:00Z,NA,86,1157301,-3894592,12.8,2021-09-16T23:56:00Z,19,0101000020E610000000000000BAEE5C40000000E01F280FC0,ALERT-BLACKSHIP,"LINESTRING(123.1453 -5.440273,123.1453 -5.440273,123.3184 -4.231185,122.8563 -5.751653,119.8223 -5.81269,119.7853 -5.825994,119.6427 -5.824168,119.1864 -5.7177,118.6148 -6.090598,117.6675 -6.22774,117.6219 -6.227662,115.8419 -4.192458,115.8254 -4.15829,115.789 -4.020333,115.7838 -3.915943,115.7688 -3.89297,115.7693 -3.892688,115.7695 -3.892707,115.7697 -3.892687,115.7694 -3.892717,115.7695 -3.892752,115.7703 -3.892738,115.7714 -3.893922,115.7711 -3.895288,115.77 -3.896083,115.7706 -3.895327,115.7711 -3.894035,115.7709 -3.893478,115.7706 -3.892947,115.7704 -3.892762,115.7703 -3.892793,115.7705 -3.892983,115.7707 -3.893073,115.7709 -3.894638,115.7707 -3.895238,115.7696 -3.895603,115.7689 -3.895753,115.7689 -3.895837,115.7685 -3.895583,115.7685 -3.895512,115.7684 -3.895493,115.7682 -3.895215,115.768 -3.894597,115.7682 -3.893977,115.7684 -3.893557,115.769 -3.893313,115.769 -3.893175,115.7689 -3.893417,115.7689 -3.893417)"
756111,YCFY2,GREEN PARK,63,9276262,Tanker,525119074,89,7.8,BALIKPAPAN,0,28,2022-06-13T09:30:00Z,NA,NA,48,1178895,-0.9649719999999999,6.4,2021-09-28T09:47:00Z,5,0101000020E6100000000000A0ED785D40000000000DE1EEBF,ALERT-BLACKSHIP,"LINESTRING(125.0744 1.921123,125.0744 1.921123,125.2203 1.810582,125.2892 1.659977,125.3072 1.615588,125.3077 1.467135,125.2856 1.39632,125.1693 1.427698,125.1893 1.439032,125.1893 1.439013,125.1893 1.439022,125.1893 1.439027,125.1893 1.43902,125.1893 1.439038,125.1893 1.439028,125.1893 1.439022,125.1893 1.439,125.1893 1.439013,125.1893 1.439012,125.1893 1.43902,125.1893 1.43902,125.1893 1.43902,125.1893 1.439017,125.1893 1.439028,125.1893 1.439012,125.1893 1.43902,125.1893 1.439013,125.1893 1.438977,125.1893 1.439008,125.1893 1.438975,125.1893 1.439037,125.1893 1.43903,125.1893 1.439005,125.1681 1.430608,124.5821 1.852203,124.5182 1.843098,122.4014 1.539278,121.6895 1.436802,119.8982 0.812162,119.8324 0.754703,119.7519 0.684265,119.0391 0.051367,118.977 -0.003292,118.977 -0.003292,118.8855 -0.082757,118.742 -0.209722,118.4531 -0.465553,118.4221 -0.493992,118.4221 -0.493992)"
756126,HPRT,XIANG HAI,59,9159426,Cargo,372575000,106,10.7,TW TXG,1210,172,2022-05-11T08:00:00Z,2022-05-11T06:33:00Z,NA,330,1295321,7416145,13.8,2021-09-28T09:52:00Z,54,0101000020E61000000000000007316040000000E021AA1D40,ALERT-HLD-ALKI,"LINESTRING(119.4818 -4.817485,119.4818 -4.81749,119.4818 -4.817488,119.4818 -4.817488,119.4745 -4.817382,119.4098 -4.857481,119.3497 -4.978038,119.3222 -5.112585,119.1973 -5.187543,119.0556 -5.218988,118.9642 -5.171092,118.9247 -5.121093,118.8864 -5.023798,118.8046 -4.805003,118.7836 -4.708508,118.7578 -4.52912,118.741 -4.39609,118.721 -4.224757,118.7093 -4.11694,118.6923 -3.916573,118.6763 -3.780172,118.6395 -3.624677,118.6335 -3.52425,118.6252 -3.376497,118.6017 -3.219762,118.6037 -3.03717,118.5995 -2.943728,118.6076 -2.811865,118.6293 -2.676338,118.6293 -2.676338)"
756230,D5FR4,IRON PILBARA,175,9621364,Cargo,636016343,88,10.5,CN TXG,2136,761,2022-06-08T00:00:00Z,2022-06-08T08:32:00Z,NA,10,1200225,7061237,14.6,2021-09-21T15:09:00Z,51,0101000020E6100000000000A070015E40000000E0B43E1C40,ALERT-HLD-ALKI,"LINESTRING(119.0079 -0.520888,119.0208 -0.461538,119.0505 -0.313475,119.0689 -0.226518,119.0846 -0.159477,119.1447 0.131057,119.1845 0.300187,119.2323 0.532162,119.2402 0.566625,119.2789 0.720162,119.3029 0.826105,119.3194 0.911403,119.3388 1.041997,119.3533 1.159982,119.3634 1.272023,119.3687 1.35787,119.3819 1.48537,119.3981 1.592713,119.4031 1.705647,119.4093 1.811875,119.4156 1.883683,119.4248 1.984197,119.4338 2.085468,119.4451 2.220232,119.5088 2.887768,119.5088 2.887768)"
